"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10780","Alexandria, LA","119","93","26",".",".",".","76","57","34",".",".",".",".","119","."
"12940","Baton Rouge, LA","365","90","230","42","3",".","181","104","60",".","6","124","41","193","1"
"25220","Hammond, LA","115","96","19",".",".",".","67","54","37",".",".",".",".","115","."
"26380","Houma-Thibodaux, LA","364","257","99","8",".",".","129","67","43",".",".","243",".","121","."
"29180","Lafayette, LA","365","153","202","10",".",".","129","79","53",".",".","120",".","245","."
"29340","Lake Charles, LA","365","223","133","9",".",".","147","74","47",".","2","161","19","183","."
"33740","Monroe, LA","365","261","101","3",".",".","101","64","41",".",".","235","2","128","."
"35020","Natchez, MS-LA","283","213","69","1",".",".","119","63","40",".",".","194",".","89","."
"35380","New Orleans-Metairie, LA","365","91","202","53","19",".","200","128","63",".","2","102","103","158","."
"43340","Shreveport-Bossier City, LA","365","217","131","15","2",".","161","84","47",".",".","228",".","137","."
