"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13220","Beckley, WV","113","72","41",".",".",".","87","63","42",".",".",".",".","113","."
"16620","Charleston, WV","366","217","136","13",".",".","146","77","44",".",".","123","118","91","34"
"17220","Clarksburg, WV","119","61","58",".",".",".","85","67","49",".",".",".",".","119","."
"21900","Fairmont, WV","116","49","67",".",".",".","90","69","53",".",".",".",".","116","."
"25180","Hagerstown-Martinsburg, MD-WV","265","149","103","13",".",".","147","84","47",".",".","173",".","92","."
"26580","Huntington-Ashland, WV-KY-OH","366","164","183","17","2",".","166","87","53",".","12","137","60","156","1"
"34060","Morgantown, WV","365","247","98","19","1",".","162","84","40",".",".","131","152","82","."
"37620","Parkersburg-Vienna, WV","366","224","119","22","1",".","198","90","44",".",".","125","176","65","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","366","157","171","30","8",".","197","101","53","4","54","153","7","148","."
"48260","Weirton-Steubenville, WV-OH","366","68","179","111","8",".","178","127","81",".",".","41","285","40","."
"48540","Wheeling, WV-OH","366","121","219","26",".",".","148","94","57",".",".","53","135","178","."
"49020","Winchester, VA-WV","265","184","75","6",".",".","136","71","43",".",".","172",".","90","3"
