"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11660","Arkadelphia, AR","270","249","21",".",".",".","100","49","35",".",".","270",".",".","."
"20980","El Dorado, AR","365","315","50",".",".",".","87","54","6",".",".",".","251","114","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","259","101","5",".",".","140","71","43",".",".","300",".","65","."
"22900","Fort Smith, AR-OK","361","250","103","8",".",".","119","71","43",".","42","233",".","67","19"
"25460","Harrison, AR","365","285","78","2",".",".","108","64","41",".",".","329",".","36","."
"25760","Helena-West Helena, AR","119","85","34",".",".",".","83","63","42",".",".",".",".","119","."
"26300","Hot Springs, AR","122","79","43",".",".",".","83","62","45",".",".",".",".","122","."
"30780","Little Rock-North Little Rock-Conway, AR","365","144","203","18",".",".","147","82","54",".","3","113",".","249","."
"32820","Memphis, TN-MS-AR","365","170","160","29","6",".","174","97","52",".","16","172",".","177","."
"40780","Russellville, AR","119","65","54",".",".",".","83","65","48",".",".",".",".","119","."
"42620","Searcy, AR","116","71","45",".",".",".","78","67","44.5",".",".",".",".","116","."
"45500","Texarkana, TX-AR","61","39","22",".",".",".","76","62","42",".",".",".",".","61","."
