"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","366","239","116","9","2",".","156","74","44",".",".","176",".","190","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","366","175","181","10",".",".","129","80","52",".","29","101","2","234","."
"18500","Corning, NY","362","273","85","4",".",".","143","65","39",".",".","206","2","154","."
"21300","Elmira, NY","364","334","27","3",".",".","147","49","32.5",".",".","350","14",".","."
"27060","Ithaca, NY","361","330","28","3",".",".","150","49","34",".",".","361",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","366","280","75","9","2",".","156","74","41.5",".",".","313","26","27","."
"28740","Kingston, NY","366","339","25","2",".",".","147","48","33",".",".","356","10",".","."
"31660","Malone, NY","366","342","23","1",".",".","126","45","26",".",".","243","58",".","65"
"35620","New York-Newark-Jersey City, NY-NJ-PA","366","54","260","34","17","1","201","115","67",".","17","80","21","248","."
"36300","Ogdensburg-Massena, NY","45","44","1",".",".",".","61","43","19",".",".",".",".","45","."
"40380","Rochester, NY","366","255","103","8",".",".","150","68","40.5",".",".","177","17","172","."
"45060","Syracuse, NY","366","304","57","4","1",".","161","61","37",".",".","326","1","39","."
"46540","Utica-Rome, NY","366","236","127","3",".",".","140","67","45",".",".","193",".","173","."
"48060","Watertown-Fort Drum, NY","291","252","35","4",".",".","140","58","33",".",".","291",".",".","."
