"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11660","Arkadelphia, AR","343","324","19",".",".",".","84","47","31",".",".","343",".",".","."
"20980","El Dorado, AR","366","328","38",".",".",".","91","51","6",".",".",".","262","104","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","366","309","57",".",".",".","87","54","37",".",".","287",".","79","."
"22900","Fort Smith, AR-OK","365","286","79",".",".",".","93","64","39",".","5","211",".","84","65"
"25460","Harrison, AR","364","295","69",".",".",".","84","61","39",".",".","333",".","31","."
"25760","Helena-West Helena, AR","117","79","38",".",".",".","90","65","42",".",".",".",".","117","."
"26300","Hot Springs, AR","113","70","43",".",".",".","80","66","41",".",".",".",".","113","."
"30780","Little Rock-North Little Rock-Conway, AR","366","167","195","4",".",".","147","71","52",".","1","101",".","264","."
"32820","Memphis, TN-MS-AR","366","142","200","21","3",".","190","91","55",".","9","115","1","241","."
"40780","Russellville, AR","118","74","44",".",".",".","81","67","43",".",".",".",".","118","."
"42620","Searcy, AR","106","74","32",".",".",".","84","66","38",".",".",".",".","106","."
"45500","Texarkana, TX-AR","61","39","22",".",".",".","79","67","41",".",".",".",".","61","."
