"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","283","213","65","5",".",".","126","61","44",".",".","222",".","61","."
"17860","Columbia, MO","245","200","42","3",".",".","112","61","43",".",".","245",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","259","101","5",".",".","140","71","43",".",".","300",".","65","."
"22800","Fort Madison-Keokuk, IA-IL-MO","117","72","45",".",".",".","81","68","40",".",".",".",".","117","."
"27620","Jefferson City, MO","245","205","40",".",".",".","100","58","43",".",".","245",".",".","."
"27900","Joplin, MO","365","237","107","18","3",".","172","90","43",".",".","210",".",".","155"
"28140","Kansas City, MO-KS","365","96","202","61","6",".","172","119","64",".","8","138","69","148","2"
"39500","Quincy, IL-MO","365","337","28",".",".",".","100","49","37",".",".","365",".",".","."
"41140","St. Joseph, MO-KS","344","195","141","8",".",".","147","72","47",".",".","155",".","174","15"
"41180","St. Louis, MO-IL","365","62","215","75","13",".","192","126","68",".","3","99","86","135","42"
"44180","Springfield, MO","365","204","148","13",".",".","143","84","47",".",".","164","76","124","1"
