"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","362","320","42",".",".",".","85","53","20",".",".",".",".","362","."
"13460","Bend-Redmond, OR","362","325","37",".",".",".","86","51","20","7",".",".",".","349","6"
"18700","Corvallis, OR","363","330","33",".",".",".","86","46","15",".",".",".",".","363","."
"21660","Eugene, OR","365","266","84","15",".",".","147","73","37","56",".","128",".","180","1"
"24420","Grants Pass, OR","365","260","103","2",".",".","105","66","34",".",".",".",".","364","1"
"25840","Hermiston-Pendleton, OR","361","297","64",".",".",".","92","62","22",".",".",".",".","347","14"
"28900","Klamath Falls, OR","364","232","106","18","8",".","176","92","38",".",".",".",".","364","."
"29260","La Grande, OR","364","281","72","10","1",".","178","65","30",".",".",".",".","355","9"
"32780","Medford, OR","365","231","129","5",".",".","139","74","44",".",".","137",".","227","1"
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","240","111","12","1","1","201","81","39","6","2","110","1","246","."
"40700","Roseburg, OR","360","293","66","1",".",".","107","61","29",".",".",".",".","360","."
"41420","Salem, OR","363","293","63","6","1",".","154","64","31","17",".","138",".","208","."
"45520","The Dalles, OR","360","323","35","1","1",".","154","52","20",".",".",".",".","360","."
