"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11180","Ames, IA","214","196","18",".",".",".","80","49","41",".",".","214",".",".","."
"16300","Cedar Rapids, IA","365","246","118","1",".",".","122","64","44",".",".","133",".","230","2"
"17540","Clinton, IA","365","152","210","3",".",".","115","70","54",".",".","68","2","295","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","134","228","3",".",".","126","74","55",".",".","51",".","227","87"
"19780","Des Moines-West Des Moines, IA","365","260","105",".",".",".","99","61","43",".","8","135",".","222","."
"22800","Fort Madison-Keokuk, IA-IL-MO","110","71","39",".",".",".","88","64","40",".",".",".",".","110","."
"26980","Iowa City, IA","365","243","121","1",".",".","103","63","42",".",".",".",".","365","."
"32380","Mason City, IA","334","332","2",".",".",".","60","33","18",".",".",".",".",".","334"
"34700","Muscatine, IA","365","138","169","54","4",".","172","113","56",".",".",".","112","253","."
"36540","Omaha-Council Bluffs, NE-IA","365","186","174","5",".",".","128","72","50",".",".","111","18","170","66"
"43580","Sioux City, IA-NE-SD","365","250","114","1",".",".","121","64","43",".","6","123",".","226","10"
"47940","Waterloo-Cedar Falls, IA","365","235","127","3",".",".","124","62","44",".",".","139",".","223","3"
