"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10300","Adrian, MI","358","286","72",".",".",".","90","58","39",".",".","189",".","169","."
"11460","Ann Arbor, MI","365","294","71",".",".",".","88","58","39",".",".","235",".","130","."
"13020","Bay City, MI","316","288","28",".",".",".","83","46","26",".",".",".",".","316","."
"15620","Cadillac, MI","365","330","35",".",".",".","74","50","36",".",".","310",".","55","."
"19820","Detroit-Warren-Dearborn, MI","365","135","217","13",".",".","142","81","56",".","3","71","59","221","11"
"22420","Flint, MI","340","282","58",".",".",".","74","56","38",".",".","188",".","152","."
"24340","Grand Rapids-Wyoming, MI","365","298","67",".",".",".","100","58","38",".","8","249",".","103","5"
"26090","Holland, MI","276","227","45","4",".",".","115","61","38",".",".","239",".","37","."
"26340","Houghton, MI","117","116","1",".",".",".","70","21","9",".",".",".",".","117","."
"28020","Kalamazoo-Portage, MI","362","312","50",".",".",".","85","54","37.5",".",".","196",".","166","."
"29620","Lansing-East Lansing, MI","365","330","35",".",".",".","75","50","36",".","5","232",".","128","."
"31220","Ludington, MI","254","244","10",".",".",".","64","46","35",".",".","254",".",".","."
"33780","Monroe, MI","359","355","4",".",".",".","76","16","1",".",".",".","299",".","60"
"34740","Muskegon, MI","262","236","25","1",".",".","133","50","37.5",".",".","262",".",".","."
"35660","Niles-Benton Harbor, MI","260","232","26","2",".",".","112","51","39",".",".","260",".",".","."
"42300","Sault Ste. Marie, MI","58","53","5",".",".",".","62","49","32",".",".",".",".","58","."
"43780","South Bend-Mishawaka, IN-MI","365","275","90",".",".",".","100","64","42",".","1","229",".","135","."
"45900","Traverse City, MI","247","232","15",".",".",".","93","46","36",".",".","247",".",".","."
