"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14010","Bloomington, IL","366","309","56","1",".",".","108","57","38",".",".","290",".","76","."
"16580","Champaign-Urbana, IL","366","302","64",".",".",".","100","58","39",".",".","254",".","112","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","366","151","187","23","4","1","217","87","54",".","36","119","8","183","20"
"19340","Davenport-Moline-Rock Island, IA-IL","366","130","234","2",".",".","112","74","55",".",".","70",".","223","73"
"19500","Decatur, IL","366","293","72","1",".",".","123","60","41",".",".","171","29","166","."
"20820","Effingham, IL","214","181","33",".",".",".","93","54","39",".",".","214",".",".","."
"22800","Fort Madison-Keokuk, IA-IL-MO","113","95","18",".",".",".","70","54","32",".",".",".",".","113","."
"34500","Mount Vernon, IL","285","227","58",".",".",".","100","61","39",".",".","170",".","115","."
"36860","Ottawa-Peru, IL","350","350",".",".",".",".","36","6","1",".",".",".","350",".","."
"37140","Paducah, KY-IL","366","256","109","1",".",".","115","61","43",".",".","101","1","264","."
"37900","Peoria, IL","366","257","103","6",".",".","141","67","42",".",".","159","32","175","."
"39500","Quincy, IL-MO","214","199","15",".",".",".","80","49","35.5",".",".","214",".",".","."
"40420","Rockford, IL","354","316","35","3",".",".","105","51","34",".",".","311",".","43","."
"41180","St. Louis, MO-IL","366","180","167","17","2",".","159","81","51",".","7","148","5","200","6"
"44100","Springfield, IL","364","319","44","1",".",".","105","53","35",".",".","321",".","43","."
