"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","365","268","80","13","4",".","166","68","43",".","24","178",".","135","28"
"17660","Coeur d'Alene, ID","324","268","50","3","3",".","166","66","30",".",".",".",".","324","."
"25200","Hailey, ID","202","197","3","2",".",".","138","25","10",".",".",".",".","202","."
"26820","Idaho Falls, ID","362","321","40",".","1",".","157","51","40",".",".","337",".","25","."
"27220","Jackson, WY-ID","365","325","39","1",".",".","107","51","42",".",".","353",".","9","3"
"30300","Lewiston, ID-WA","348","276","58","7","5","2","302","60","26",".",".",".",".","348","."
"30860","Logan, UT-ID","365","288","71","5","1",".","165","67","40",".","13","211",".","139","2"
"34140","Moscow, ID","265","240","17","2","5","1","206","48","11",".",".",".",".","265","."
"38540","Pocatello, ID","365","320","38","5","2",".","156","53","30",".",".",".","104","224","37"
"41760","Sandpoint, ID","365","316","37","9","3",".","159","58","21",".",".",".",".","240","125"
"46300","Twin Falls, ID","275","259","13","3",".",".","141","43","24",".",".",".",".","275","."
