"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10300","Adrian, MI","344","275","65","4",".",".","115","66","38",".",".","218",".","126","."
"11460","Ann Arbor, MI","365","281","78","6",".",".","150","66","40",".",".","223",".","142","."
"13020","Bay City, MI","356","321","35",".",".",".","83","50","28",".",".",".",".","356","."
"15620","Cadillac, MI","365","324","39","2",".",".","122","51","37",".","1","339",".","25","."
"19820","Detroit-Warren-Dearborn, MI","365","139","203","21","2",".","151","90","54",".","4","79","68","195","19"
"22420","Flint, MI","362","291","68","3",".",".","122","62","38",".",".","210",".","152","."
"24340","Grand Rapids-Wyoming, MI","365","292","69","4",".",".","115","64","40",".",".","226",".","139","."
"26090","Holland, MI","286","232","46","8",".",".","150","64","39.5",".",".","228",".","58","."
"26340","Houghton, MI","114","112","2",".",".",".","61","28","9",".",".",".",".","114","."
"28020","Kalamazoo-Portage, MI","356","282","70","4",".",".","115","61","40",".",".","162",".","194","."
"29620","Lansing-East Lansing, MI","365","296","65","4",".",".","147","59","39",".",".","222",".","143","."
"31220","Ludington, MI","252","226","25","1",".",".","133","51","37",".",".","252",".",".","."
"33780","Monroe, MI","365","364","1",".",".",".","59","11","1",".",".",".","304",".","61"
"34740","Muskegon, MI","240","203","31","3","3",".","174","67","40",".",".","240",".",".","."
"35660","Niles-Benton Harbor, MI","245","208","29","8",".",".","126","61","40",".",".","245",".",".","."
"42300","Sault Ste. Marie, MI","271","229","42",".",".",".","70","54","34",".",".","111",".","160","."
"43780","South Bend-Mishawaka, IN-MI","365","244","113","8",".",".","133","66","43",".","2","184",".","179","."
"45900","Traverse City, MI","250","218","30","1","1",".","154","54","38",".",".","250",".",".","."
