"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"22380","Flagstaff, AZ","358","241","107","9","1",".","159","79","47",".",".","350",".","8","."
"29420","Lake Havasu City-Kingman, AZ","120","113","7",".",".",".","68","43.5","18.5",".",".",".",".","88","32"
"35700","Nogales, AZ","304","156","118","21","9",".","199","100","48.5",".",".",".",".","35","269"
"37740","Payson, AZ","365","107","138","103","17",".","200","129","72",".",".","105","245","12","3"
"38060","Phoenix-Mesa-Scottsdale, AZ","365","49","225","80","11",".","177","126","80","1","47","174",".","16","127"
"39140","Prescott, AZ","158","105","41","12",".",".","119","90","18",".",".","58",".","84","16"
"40940","Safford, AZ","53","53",".",".",".",".","46","31","20",".",".",".",".",".","53"
"43320","Show Low, AZ","332","217","112","3",".",".","140","77","44",".",".","313",".","14","5"
"43420","Sierra Vista-Douglas, AZ","355","235","116","4",".",".","108","77","46",".",".","321",".","24","10"
"46060","Tucson, AZ","365","195","152","16","2",".","154","84","49",".","10","282",".","26","47"
"49740","Yuma, AZ","316","188","113","15",".",".","140","80","46",".","10","170",".",".","136"
