"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","363","182","166","15",".",".","126","87","50",".",".","167",".","196","."
"16700","Charleston-North Charleston, SC","365","221","140","3","1",".","153","69","46",".","4","125",".","236","."
"16740","Charlotte-Concord-Gastonia, NC-SC","365","153","167","37","8",".","169","105","54",".","4","203",".","158","."
"17900","Columbia, SC","365","154","189","22",".",".","150","90","53",".","3","151","17","192","2"
"22500","Florence, SC","292","178","111","3",".",".","122","74","46",".",".","220",".","72","."
"23500","Gaffney, SC","259","182","69","7","1",".","159","74","46",".",".","259",".",".","."
"23860","Georgetown, SC","365","348","17",".",".",".","79","38","20",".",".",".",".",".","365"
"24860","Greenville-Anderson-Mauldin, SC","365","168","179","18",".",".","150","87","52",".","10","176","1","178","."
"24940","Greenwood, SC","243","223","20",".",".",".","87","50","40",".",".","243",".",".","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","259","225","34",".",".",".","90","58","41",".",".","259",".",".","."
"42860","Seneca, SC","356","294","60","2",".",".","110","59","36",".",".","195","84","77","."
"43900","Spartanburg, SC","365","176","176","12","1",".","156","84","51",".",".","166",".","199","."
"47500","Walterboro, SC","349","248","98","2","1",".","160","64","43",".",".","145",".","204","."
