"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11180","Ames, IA","214","200","14",".",".",".","90","49","36",".",".","214",".",".","."
"16300","Cedar Rapids, IA","365","220","139","6",".",".","113","74","47",".",".","142","1","220","2"
"17540","Clinton, IA","365","157","198","10",".",".","125","80","53",".",".","75",".","290","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","137","222","6",".",".","117","81","56",".",".","76",".","209","80"
"19780","Des Moines-West Des Moines, IA","365","245","117","3",".",".","116","72","42",".","2","141",".","218","4"
"22800","Fort Madison-Keokuk, IA-IL-MO","115","68","45","2",".",".","115","67","43",".",".",".",".","115","."
"26980","Iowa City, IA","365","180","181","4",".",".","112","75","51",".",".",".",".","363","2"
"32380","Mason City, IA","362","346","16",".",".",".","64","38","18",".",".",".",".",".","362"
"34700","Muscatine, IA","365","168","167","27","3",".","155","93","53",".",".",".","27","334","4"
"36540","Omaha-Council Bluffs, NE-IA","365","149","203","11","2",".","200","83","55",".",".","75","9","172","109"
"43580","Sioux City, IA-NE-SD","365","250","112","3",".",".","127","70","42",".",".","167",".","183","15"
"47940","Waterloo-Cedar Falls, IA","365","215","142","8",".",".","113","71","46",".",".","139",".","222","4"
