"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10500","Albany, GA","325","157","164","4",".",".","120","73","51",".",".",".",".","324","1"
"11140","Americus, GA","232","220","12",".",".",".","74","48","35",".",".","232",".",".","."
"12020","Athens-Clarke County, GA","363","240","121","2",".",".","112","64","43",".",".","120",".","243","."
"12060","Atlanta-Sandy Springs-Roswell, GA","365","123","217","19","6",".","172","93","58",".","4","97","2","262","."
"12260","Augusta-Richmond County, GA-SC","365","210","152","2","1",".","151","69","46",".",".","155",".","210","."
"15260","Brunswick, GA","362","336","24","2",".",".","144","47","32",".",".","198","87","70","7"
"16860","Chattanooga, TN-GA","365","181","180","3","1",".","154","73","51",".",".","98",".","267","."
"17980","Columbus, GA-AL","365","209","154","2",".",".","112","71","47",".",".","86",".","278","1"
"19140","Dalton, GA","281","233","46","2",".",".","133","61","40",".",".","233",".","48","."
"20060","Douglas, GA","57","44","12","1",".",".","132","58","38",".",".",".",".","57","."
"23580","Gainesville, GA","326","183","143",".",".",".","92","65","47.5",".",".",".",".","326","."
"31420","Macon, GA","364","197","162","4","1",".","187","74","48",".",".","73","6","285","."
"40660","Rome, GA","360","178","180","2",".",".","119","67.5","51",".",".",".","6","353","1"
"42340","Savannah, GA","365","210","153","2",".",".","115","69","46",".",".","70","75","220","."
"44900","Summerville, GA","262","233","29",".",".",".","100","51","35",".",".","238",".",".","24"
"46660","Valdosta, GA","329","165","164",".",".",".","98","68","50",".",".",".",".","329","."
"47580","Warner Robins, GA","308","146","161","1",".",".","111","68","52",".",".",".",".","308","."
