"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","364","253","109","2",".",".","104","63","44",".",".","120","21","223","."
"16700","Charleston-North Charleston, SC","365","302","63",".",".",".","84","55","37",".","11","111","1","242","."
"16740","Charlotte-Concord-Gastonia, NC-SC","365","244","118","3",".",".","108","65","45",".","2","201",".","161","1"
"17900","Columbia, SC","365","254","111",".",".",".","97","58","43",".","4","121","8","232","."
"22500","Florence, SC","337","264","73",".",".",".","93","58","39",".",".","159",".","178","."
"23500","Gaffney, SC","242","209","32","1",".",".","101","54","40",".",".","242",".",".","."
"23860","Georgetown, SC","356","354","2",".",".",".","53","25","15",".",".",".",".",".","356"
"24860","Greenville-Anderson-Mauldin, SC","365","278","87",".",".",".","97","59","42",".","34","172",".","156","3"
"24940","Greenwood, SC","195","190","5",".",".",".","80","44","33",".",".","195",".",".","."
"42860","Seneca, SC","320","319","1",".",".",".","67","41","1",".",".","145","175",".","."
"43900","Spartanburg, SC","356","262","93","1",".",".","105","59","41",".",".","125",".","231","."
"47500","Walterboro, SC","334","291","43",".",".",".","100","53","33",".",".","117",".","217","."
