"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"16620","Charleston, WV","365","302","62","1",".",".","105","56","41","1",".","201",".","163","."
"17220","Clarksburg, WV","122","111","11",".",".",".","67","49","29.5",".",".",".",".","122","."
"19060","Cumberland, MD-WV","354","228","75","45","6",".","200","112","30",".",".",".","354",".","."
"21900","Fairmont, WV","114","102","12",".",".",".","71","51","31",".",".",".",".","114","."
"25180","Hagerstown-Martinsburg, MD-WV","360","267","92","1",".",".","101","58.5","42.5",".",".","179",".","181","."
"26580","Huntington-Ashland, WV-KY-OH","365","285","76","3","1",".","159","58","42",".",".","157",".","208","."
"34060","Morgantown, WV","362","336","26",".",".",".","90","48","35",".",".","221","80","61","."
"37620","Parkersburg-Vienna, WV","357","327","30",".",".",".","84","50","35",".",".","215","78","64","."
"38580","Point Pleasant, WV-OH","365","353","11","1",".",".","101","36","9",".",".",".","365",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","365","147","210","8",".",".","133","74","53",".","21","161",".","183","."
"48260","Weirton-Steubenville, WV-OH","365","184","180","1",".",".","110","69","50",".",".","94","15","256","."
"48540","Wheeling, WV-OH","365","211","154",".",".",".","87","65","48",".",".","86",".","278","1"
"49020","Winchester, VA-WV","345","304","41",".",".",".","80","52","38",".",".","182",".","162","1"
