"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","258","87","17","3",".","187","80","43","1",".","295","13","56","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","189","124","47","5",".","195","109","49",".","72","166","67","60","."
"18500","Corning, NY","340","235","103","2",".",".","123","69","33",".",".",".",".","340","."
"21300","Elmira, NY","361","324","34","3",".",".","119","51","33",".",".","314","47",".","."
"27060","Ithaca, NY","363","285","66","10","2",".","151","77","40",".",".","331",".","32","."
"27460","Jamestown-Dunkirk-Fredonia, NY","365","240","91","27","7",".","179","100","44",".",".","278","47","40","."
"28740","Kingston, NY","359","306","42","11",".",".","147","58","40",".",".","355","4",".","."
"31660","Malone, NY","365","313","38","12","2",".","156","61","23",".",".","178","96",".","91"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","68","221","54","19","3","217","129","66",".","58","113","71","122","1"
"36300","Ogdensburg-Massena, NY","111","87","24",".",".",".","98","63","24",".",".",".",".","111","."
"40380","Rochester, NY","365","285","67","13",".",".","147","75","36","3",".","238","51","73","."
"45060","Syracuse, NY","365","277","66","20","2",".","166","84","42","5",".","322","11","27","."
"46540","Utica-Rome, NY","365","325","36","4",".",".","133","51","35",".",".","360","5",".","."
"48060","Watertown-Fort Drum, NY","217","164","36","14","3",".","187","93","41",".",".","217",".",".","."
