"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","365","319","44","2",".",".","130","54","25",".",".",".",".","365","."
"13460","Bend-Redmond, OR","365","325","39","1",".",".","113","51","32",".",".","131",".","234","."
"18700","Corvallis, OR","364","344","19","1",".",".","115","40","15.5",".",".",".",".","364","."
"21660","Eugene, OR","365","250","98","17",".",".","135","79","40",".",".","104",".","261","."
"24420","Grants Pass, OR","365","312","51","2",".",".","120","57","23",".",".",".",".","365","."
"25840","Hermiston-Pendleton, OR","361","303","58",".",".",".","99","60","33",".",".","129",".","232","."
"28900","Klamath Falls, OR","365","269","92","4",".",".","136","68","32",".",".",".",".","365","."
"29260","La Grande, OR","363","289","68","6",".",".","140","71","26",".",".",".",".","361","2"
"32780","Medford, OR","365","262","101","2",".",".","121","66","41",".",".","130",".","235","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","277","80","7","1",".","153","67","38",".","6","178",".","181","."
"39260","Prineville, OR","365","287","68","4","6",".","172","73","23",".",".",".",".","365","."
"40700","Roseburg, OR","364","330","34",".",".",".","75","49","20",".",".",".",".","364","."
"41420","Salem, OR","365","308","56",".","1",".","154","56","31",".",".","132",".","233","."
"45520","The Dalles, OR","365","332","32","1",".",".","101","47","18",".",".",".",".","365","."
