"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"17380","Cleveland, MS","363","184","163","16",".",".","135","86","50",".",".","114",".","249","."
"18060","Columbus, MS","99","54","43","2",".",".","117","78","49",".",".",".",".","99","."
"24980","Grenada, MS","49","22","27",".",".",".","95","75","52",".",".",".",".","49","."
"25060","Gulfport-Biloxi-Pascagoula, MS","361","125","197","36","3",".","156","101","58",".","3","126","10","222","."
"25620","Hattiesburg, MS","109","42","63","3","1",".","155","80","53",".",".",".",".","109","."
"27140","Jackson, MS","365","148","206","10","1",".","168","79","54",".",".","78",".","287","."
"29860","Laurel, MS","115","38","74","3",".",".","129","79","55",".",".",".",".","115","."
"32820","Memphis, TN-MS-AR","365","82","191","78","13","1","202","129","67",".","3","135","38","187","2"
"32940","Meridian, MS","279","161","103","14","1",".","156","87","47",".",".","193",".","86","."
"35020","Natchez, MS-LA","284","162","112","10",".",".","126","90","48",".",".","201",".","83","."
"38100","Picayune, MS","103","56","46","1",".",".","106","67","46",".",".",".",".","103","."
"46180","Tupelo, MS","364","163","179","22",".",".","140","87","53",".",".","103",".","261","."
"46980","Vicksburg, MS","109","60","46","3",".",".","137","70","47",".",".",".",".","109","."
