"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14500","Boulder, CO","365","221","128","16",".",".","140","84","48","2",".","335",".","27","1"
"14720","Breckenridge, CO","318","314","4",".",".",".","66","27","12",".",".",".",".",".","318"
"15860","Ca¤on City, CO","57","55","2",".",".",".","59","27","15",".",".",".",".",".","57"
"17820","Colorado Springs, CO","365","227","128","10",".",".","143","84","47",".",".","358",".","7","."
"18780","Craig, CO","135","119","16",".",".",".","84","54","40",".",".","135",".",".","."
"19740","Denver-Aurora-Lakewood, CO","365","103","205","51","6",".","197","108","63",".","61","252","3","35","14"
"20420","Durango, CO","365","211","144","10",".",".","150","84","48",".","11","352",".","2","."
"22660","Fort Collins, CO","365","149","183","32","1",".","151","100","58",".",".","357",".","8","."
"24060","Glenwood Springs, CO","365","119","214","32",".",".","133","100","61",".",".","365",".",".","."
"24300","Grand Junction, CO","365","203","152","10",".",".","119","80","49",".",".","332",".","20","13"
"24540","Greeley, CO","365","216","137","12",".",".","136","84","46","11",".","323",".","30","1"
"39380","Pueblo, CO","126","121","5",".",".",".","82","38","21",".",".",".",".","89","37"
"44460","Steamboat Springs, CO","343","331","12",".",".",".","91","32","15",".",".",".",".",".","343"
