"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10780","Alexandria, LA","119","100","19",".",".",".","63","53","33",".",".",".",".","119","."
"12940","Baton Rouge, LA","365","133","196","29","7",".","172","99","57",".","8","115","65","174","3"
"25220","Hammond, LA","117","101","16",".",".",".","73","54","34",".",".",".",".","117","."
"26380","Houma-Thibodaux, LA","365","291","72","2",".",".","112","58","40",".",".","221",".","144","."
"29180","Lafayette, LA","365","293","69","3",".",".","147","59","40",".",".","278",".","87","."
"29340","Lake Charles, LA","365","252","102","9","2",".","177","70","44",".","3","173","9","180","."
"33740","Monroe, LA","363","327","36",".",".",".","97","50","33",".",".","289","3","71","."
"35020","Natchez, MS-LA","283","235","48",".",".",".","93","57","39",".",".","201",".","82","."
"35380","New Orleans-Metairie, LA","365","121","146","67","31",".","200","139","59",".","3","111","144","107","."
"43340","Shreveport-Bossier City, LA","365","248","109","7","1",".","177","67","42",".",".","208",".","157","."
