"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","365","208","154","3",".",".","117","74","46",".","18","79","16","246","6"
"11020","Altoona, PA","365","329","36",".",".",".","97","50","32",".",".","198","111",".","56"
"16540","Chambersburg-Waynesboro, PA","208","196","12",".",".",".","84","47","37",".",".","208",".",".","."
"20180","DuBois, PA","206","175","28","3",".",".","105","61","38",".",".","206",".",".","."
"20700","East Stroudsburg, PA","167","159","8",".",".",".","84","47","34",".",".","167",".",".","."
"21500","Erie, PA","365","264","97","4",".",".","140","63","40","1","26","116","34","186","2"
"23900","Gettysburg, PA","365","220","143","2",".",".","126","71","46",".",".","154",".","211","."
"25420","Harrisburg-Carlisle, PA","365","160","196","9",".",".","118","79","53",".","7","56",".","301","1"
"26860","Indiana, PA","363","306","51","6",".",".","126","61","35",".",".","180","183",".","."
"27780","Johnstown, PA","365","183","179","3",".",".","109","73","50",".","10","51","29","270","5"
"29540","Lancaster, PA","365","203","158","4",".",".","128","77","48",".","24","96",".","242","3"
"35260","New Castle, PA","365","324","35","6",".",".","110","52","31","1",".","166","80",".","118"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","94","236","34","1",".","151","100","61",".","25","72","4","260","4"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","84","257","22","2",".","154","93","60",".","8","83","2","265","7"
"38300","Pittsburgh, PA","365","47","245","66","7",".","200","113","70",".",".","27","137","200","1"
"39740","Reading, PA","365","227","131","7",".",".","140","75","43",".","15","115","11","224","."
"41260","St. Marys, PA","343","317","25","1",".",".","108","49","35",".",".","343",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","365","258","105","2",".",".","112","64","40",".","50","125",".","188","2"
"43740","Somerset, PA","349","317","31","1",".",".","108","50","33",".",".","349",".",".","."
"44300","State College, PA","365","251","114",".",".",".","100","64","41",".",".","180","6","179","."
"47620","Warren, PA","334","276","43","15",".",".","128","75","14",".",".",".","334",".","."
"48700","Williamsport, PA","236","219","17",".",".",".","97","48","33",".",".","210",".",".","26"
"49620","York-Hanover, PA","365","192","162","11",".",".","127","77","49",".","27","85","25","228","."
"49660","Youngstown-Warren-Boardman, OH-PA","365","192","166","7",".",".","119","74","49",".",".","136","33","196","."
