"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14010","Bloomington, IL","364","256","108",".",".",".","100","61","44",".",".","170",".","194","."
"16580","Champaign-Urbana, IL","365","281","84",".",".",".","100","61","42",".",".","228",".","137","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","121","227","16","1",".","174","84","55",".","16","85","18","235","11"
"19340","Davenport-Moline-Rock Island, IA-IL","365","217","145","3",".",".","115","68","46",".",".","132",".","161","72"
"19500","Decatur, IL","365","255","110",".",".",".","93","61","44",".",".","144","30","191","."
"20820","Effingham, IL","245","224","21",".",".",".","84","50","40",".",".","245",".",".","."
"22800","Fort Madison-Keokuk, IA-IL-MO","120","101","19",".",".",".","70","57.5","29",".",".",".",".","120","."
"34500","Mount Vernon, IL","344","269","74","1",".",".","105","58","43",".",".","196",".","148","."
"36860","Ottawa-Peru, IL","335","334","1",".",".",".","60","4","0",".",".",".","335",".","."
"37140","Paducah, KY-IL","364","261","103",".",".",".","97","60","44",".","2","164",".","197","1"
"37900","Peoria, IL","365","285","78","2",".",".","101","58","41",".",".","198","2","165","."
"39500","Quincy, IL-MO","241","208","33",".",".",".","93","54","41",".",".","241",".",".","."
"40420","Rockford, IL","341","240","100","1",".",".","102","61","42",".",".","146",".","195","."
"41180","St. Louis, MO-IL","365","134","221","8","2",".","156","80","54",".","4","127","6","216","12"
"44100","Springfield, IL","360","287","73",".",".",".","87","58","40",".",".","173",".","187","."
