"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14660","Brainerd, MN","365","338","27",".",".",".","79","49","31",".",".","199",".","166","."
"20260","Duluth, MN-WI","365","294","71",".",".",".","93","55","39",".",".","189",".","172","4"
"22020","Fargo, ND-MN","355","300","55",".",".",".","88","54","37","2","11","208",".","125","9"
"29100","La Crosse-Onalaska, WI-MN","361","256","105",".",".",".","85","64","42",".",".","122",".","239","."
"32140","Marshall, MN","365","291","72","2",".",".","101","61","37",".",".","173",".","192","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","224","137","4",".",".","126","70","46",".","12","159","2","180","12"
"39860","Red Wing, MN","213","190","23",".",".",".","87","51","40",".",".","213",".",".","."
"40340","Rochester, MN","365","282","83",".",".",".","100","61","39",".",".","165",".","200","."
"41060","St. Cloud, MN","359","312","47",".",".",".","83","55","36",".",".","191",".","168","."
"49100","Winona, MN","120","113","7",".",".",".","57","45","22",".",".",".",".","120","."
