"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","264","230","34",".",".",".","100","53","38",".",".","192",".","72","."
"17860","Columbia, MO","214","178","36",".",".",".","97","58","41.5",".",".","214",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","287","78",".",".",".","97","61","42",".",".","316",".","49","."
"22800","Fort Madison-Keokuk, IA-IL-MO","110","71","39",".",".",".","88","64","40",".",".",".",".","110","."
"27620","Jefferson City, MO","214","188","26",".",".",".","77","51","41",".",".","214",".",".","."
"27900","Joplin, MO","362","303","57","2",".",".","105","58","35",".",".","198",".",".","164"
"28140","Kansas City, MO-KS","365","109","206","49","1",".","162","105","59",".","1","106","99","155","4"
"39500","Quincy, IL-MO","303","282","21",".",".",".","97","48","37",".",".","303",".",".","."
"41140","St. Joseph, MO-KS","360","208","149","3",".",".","115","69.5","47",".",".","107",".","248","5"
"41180","St. Louis, MO-IL","365","107","213","41","4",".","178","102","60",".","7","102","79","167","10"
"44180","Springfield, MO","365","278","87",".",".",".","97","58","41",".",".","152","32","180","1"
