"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","264","253","11",".",".",".","63","46","35",".",".","198",".","66","."
"17860","Columbia, MO","214","198","16",".",".",".","97","49","37",".",".","214",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","366","338","28",".",".",".","77","49","38",".",".","323",".","43","."
"22800","Fort Madison-Keokuk, IA-IL-MO","113","95","18",".",".",".","70","54","32",".",".",".",".","113","."
"27620","Jefferson City, MO","214","200","13","1",".",".","101","49","38",".",".","214",".",".","."
"27900","Joplin, MO","361","319","41","1",".",".","110","51","34",".",".","191",".",".","170"
"28140","Kansas City, MO-KS","366","228","131","7",".",".","129","70","46",".","14","174","1","164","13"
"39500","Quincy, IL-MO","214","199","15",".",".",".","80","49","35.5",".",".","214",".",".","."
"41140","St. Joseph, MO-KS","366","292","74",".",".",".","100","59","40",".",".","142",".","192","32"
"41180","St. Louis, MO-IL","366","180","167","17","2",".","159","81","51",".","7","148","5","200","6"
"44180","Springfield, MO","366","313","53",".",".",".","71","53","38",".",".","177",".","188","1"
