"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14540","Bowling Green, KY","365","257","108",".",".",".","97","61","41",".",".","194",".","171","."
"17140","Cincinnati, OH-KY-IN","365","130","218","17",".",".","146","84","55",".","2","105","24","233","1"
"17300","Clarksville, TN-KY","365","281","82","2",".",".","136","61","40",".",".","280","14","71","."
"21060","Elizabethtown-Fort Knox, KY","360","263","96","1",".",".","101","62.5","40.5",".",".","161",".","199","."
"21780","Evansville, IN-KY","365","169","188","8",".",".","128","80","52",".","2","97","61","205","."
"23180","Frankfort, KY","122","84","38",".",".",".","73","60","41",".",".",".",".","122","."
"26580","Huntington-Ashland, WV-KY-OH","365","207","152","6",".",".","114","74","47",".","10","125","38","192","."
"30460","Lexington-Fayette, KY","365","224","139","2",".",".","105","67","45",".","19","117","30","199","."
"31140","Louisville/Jefferson County, KY-IN","365","97","230","36","2",".","200","101","60",".","4","55","98","208","."
"33180","Middlesborough, KY","264","216","48",".",".",".","93","61","42",".",".","228",".","36","."
"36980","Owensboro, KY","365","229","134","2",".",".","105","71","44",".","6","114","11","234","."
"37140","Paducah, KY-IL","364","262","100","2",".",".","129","65","42",".","20","147","11","186","."
"40080","Richmond-Berea, KY","116","91","25",".",".",".","65","59","40",".",".",".",".","116","."
"43700","Somerset, KY","245","223","22",".",".",".","84","50","37",".",".","245",".",".","."
