"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","365","260","103","2",".",".","114","63","43",".",".","204","30","131","."
"16700","Charleston-North Charleston, SC","365","323","41","1",".",".","114","53","36",".","4","163",".","197","1"
"16740","Charlotte-Concord-Gastonia, NC-SC","365","192","162","11",".",".","129","77","49",".","3","204",".","158","."
"17900","Columbia, SC","365","274","91",".",".",".","91","57","43",".",".","174","1","190","."
"22500","Florence, SC","305","260","45",".",".",".","84","54","41",".",".","189",".","116","."
"23500","Gaffney, SC","318","276","42",".",".",".","87","58","37",".",".","318",".",".","."
"23860","Georgetown, SC","274","272","2",".",".",".","55","31","15",".",".",".",".",".","274"
"24860","Greenville-Anderson-Mauldin, SC","365","238","125","2",".",".","112","67","44",".","23","212",".","130","."
"24940","Greenwood, SC","266","261","5",".",".",".","71","44","32",".",".","266",".",".","."
"42860","Seneca, SC","363","340","23",".",".",".","74","48","37",".",".","340","5","18","."
"43900","Spartanburg, SC","364","252","112",".",".",".","97","64","42",".",".","135",".","229","."
"47500","Walterboro, SC","299","283","16",".",".",".","68","47","33",".",".","205",".","94","."
