"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","365","162","171","30","2",".","164","97","53","1",".","132",".","222","10"
"17660","Coeur d'Alene, ID","365","270","91","4",".",".","132","67","39",".","15","102",".","247","1"
"26820","Idaho Falls, ID","303","290","13",".",".",".","83","38","21",".",".",".",".","303","."
"27220","Jackson, WY-ID","364","255","108","1",".",".","140","71","44","16",".","326",".","19","3"
"30300","Lewiston, ID-WA","337","293","38","6",".",".","121","53","23",".",".",".",".","308","29"
"30860","Logan, UT-ID","365","185","171","8","1",".","152","77","50",".","19","202",".","144","."
"34140","Moscow, ID","342","315","21","6",".",".","140","43","16",".",".",".",".","342","."
"38540","Pocatello, ID","365","209","151","5",".",".","146","70","47",".",".",".","133","216","16"
"41760","Sandpoint, ID","351","349","2",".",".",".","57","29","14",".",".",".",".",".","351"
"46300","Twin Falls, ID","307","272","35",".",".",".","79","52","29",".",".",".",".","307","."
