"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11180","Ames, IA","184","163","21",".",".",".","97","51","39",".",".","184",".",".","."
"16300","Cedar Rapids, IA","365","247","108","10",".",".","126","75","44","8",".","148","147","62","."
"17540","Clinton, IA","365","274","88","3",".",".","139","66","38",".",".","161","110","94","."
"19340","Davenport-Moline-Rock Island, IA-IL","365","148","211","6",".",".","115","77","54",".","4","82","2","164","113"
"19780","Des Moines-West Des Moines, IA","365","258","105","2",".",".","105","65","42","4","33","149",".","179","."
"22800","Fort Madison-Keokuk, IA-IL-MO","116","116",".",".",".",".","50","34","20",".",".",".",".",".","116"
"26980","Iowa City, IA","120","82","37","1",".",".","104","67","39.5",".",".",".",".","120","."
"32380","Mason City, IA","365","315","50",".",".",".","95","54","28",".",".",".",".",".","365"
"34700","Muscatine, IA","365","232","97","36",".",".","146","100","33",".",".",".","278","77","10"
"36540","Omaha-Council Bluffs, NE-IA","365","140","207","18",".",".","134","87","56",".",".","70","17","214","64"
"43580","Sioux City, IA-NE-SD","122","83","39",".",".",".","88","66","38",".",".",".",".","110","12"
"47940","Waterloo-Cedar Falls, IA","260","203","56","1",".",".","102","62","41",".",".","185",".","74","1"
