"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","264","92","9",".",".","147","68","42",".",".","260",".","105","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","210","146","9",".",".","122","80","46",".","16","148","2","199","."
"18500","Corning, NY","365","297","68",".",".",".","100","57","35","2","5","184","2","172","."
"21300","Elmira, NY","365","325","37","3",".",".","122","54","35",".",".","363","2",".","."
"27060","Ithaca, NY","345","298","43","4",".",".","122","58","37",".",".","345",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","365","277","72","15","1",".","159","72","40",".",".","336","6","23","."
"28740","Kingston, NY","365","319","44","2",".",".","115","54","37",".",".","363","2",".","."
"31660","Malone, NY","365","364","1",".",".",".","67","31","11",".","131","181","53",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","115","189","49","11","1","208","115","58",".","37","144","2","180","2"
"40380","Rochester, NY","365","285","73","7",".",".","112","64","38","2",".","233","16","114","."
"45060","Syracuse, NY","365","303","56","6",".",".","140","64","37",".",".","343",".","22","."
"46540","Utica-Rome, NY","365","291","73","1",".",".","105","61","39",".",".","266",".","99","."
"48060","Watertown-Fort Drum, NY","356","317","29","10",".",".","143","51","35",".",".","356",".",".","."
