"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13420","Bemidji, MN","352","332","18","1","1",".","181","42","20",".",".",".",".","352","."
"14660","Brainerd, MN","359","328","29","2",".",".","125","46","29",".",".","170",".","189","."
"20260","Duluth, MN-WI","365","325","39","1",".",".","101","51","35",".",".","252",".","101","12"
"22020","Fargo, ND-MN","363","327","34","1","1",".","156","50","33",".","7","262",".","91","3"
"29100","La Crosse-Onalaska, WI-MN","365","310","55",".",".",".","83","57","35",".",".","181",".","184","."
"32140","Marshall, MN","362","327","35",".",".",".","85","49","32",".",".","202",".","160","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","214","148","2","1",".","200","68","46",".","2","110","4","162","87"
"39860","Red Wing, MN","216","203","13",".",".",".","97","48","37",".",".","216",".",".","."
"40340","Rochester, MN","364","313","51",".",".",".","84","55","36",".",".","190",".","174","."
"41060","St. Cloud, MN","344","313","31",".",".",".","93","49","32",".",".","209",".","135","."
"49100","Winona, MN","115","108","7",".",".",".","61","40","15",".",".",".",".","115","."
