"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10540","Albany, OR","365","291","69","5",".",".","122","62","27",".",".",".",".","365","."
"13460","Bend-Redmond, OR","363","296","53","9","5",".","189","62","20",".",".",".",".","363","."
"18700","Corvallis, OR","362","338","22","2",".",".","119","43","16",".",".",".",".","362","."
"21660","Eugene, OR","365","266","91","7","1",".","154","71","36",".",".","99",".","263","3"
"24420","Grants Pass, OR","363","233","91","17","22",".","192","112","35",".",".",".",".","363","."
"25840","Hermiston-Pendleton, OR","333","279","46","5","2","1","229","59","32",".",".","94",".","239","."
"28900","Klamath Falls, OR","360","216","104","12","25","3","225","112.5","37",".",".",".",".","360","."
"29260","La Grande, OR","362","320","36","5","1",".","181","54","24",".",".",".",".","358","4"
"32780","Medford, OR","364","235","87","11","27","4","233","121","42",".",".","83",".","281","."
"38900","Portland-Vancouver-Hillsboro, OR-WA","365","275","80","8","2",".","165","70","38",".","12","177",".","176","."
"39260","Prineville, OR","363","287","69","5","2",".","164","66","25",".",".",".",".","363","."
"40700","Roseburg, OR","336","292","42","2",".",".","135","56","22",".",".",".",".","336","."
"41420","Salem, OR","361","304","51","6",".",".","125","58","32",".",".","138",".","223","."
"45520","The Dalles, OR","334","294","35","4","1",".","154","53","30",".",".","74",".","255","5"
