"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11660","Arkadelphia, AR","358","323","33","2",".",".","129","50","33",".",".","358",".",".","."
"20980","El Dorado, AR","363","313","50",".",".",".","100","55","9",".",".",".","259","104","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","324","39","2",".",".","115","54","35",".",".","365",".",".","."
"22900","Fort Smith, AR-OK","365","265","97","3",".",".","122","68","40",".","3","192",".","95","75"
"25460","Harrison, AR","364","274","82","8",".",".","147","77","42",".",".","332",".","32","."
"25760","Helena-West Helena, AR","113","61","51","1",".",".","103","72","48",".",".",".",".","113","."
"26300","Hot Springs, AR","114","68","46",".",".",".","100","66","46",".",".",".",".","114","."
"30780","Little Rock-North Little Rock-Conway, AR","365","154","189","18","3","1","235","87","54",".","4","107",".","253","1"
"32820","Memphis, TN-MS-AR","365","113","196","51","4","1","203","119","60",".","3","124","25","213","."
"40780","Russellville, AR","119","63","55","1",".",".","104","68","49",".",".",".",".","119","."
"42620","Searcy, AR","117","66","51",".",".",".","100","68","44",".",".",".",".","117","."
"45500","Texarkana, TX-AR","122","69","53",".",".",".","85","68","48",".",".",".",".","122","."
