"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14660","Brainerd, MN","364","289","73","2",".",".","116","61","37",".",".","151",".","213","."
"20260","Duluth, MN-WI","366","272","93","1",".",".","139","62","41",".",".","172",".","194","."
"22020","Fargo, ND-MN","366","333","32",".","1",".","161","49","34",".","32","271",".","62","1"
"29100","La Crosse-Onalaska, WI-MN","324","261","61","2",".",".","122","61","40",".",".","250",".","74","."
"32140","Marshall, MN","358","244","114",".",".",".","99","66","44",".",".","114",".","244","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","366","183","179","4",".",".","137","77","50.5",".","1","105","8","246","6"
"39860","Red Wing, MN","175","145","30",".",".",".","90","58","42",".",".","175",".",".","."
"40340","Rochester, MN","365","201","155","8","1",".","155","74","47",".",".","117",".","237","11"
"41060","St. Cloud, MN","366","284","79","2","1",".","152","60","38","14",".","134",".","218","."
"49100","Winona, MN","120","98","22",".",".",".","97","57","28.5",".",".",".",".","120","."
