"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14500","Boulder, CO","365","235","118","12",".",".","143","77","45","5",".","332",".","26","2"
"14720","Breckenridge, CO","312","311","1",".",".",".","63","25","12",".",".",".",".",".","312"
"15860","Ca¤on City, CO","54","54",".",".",".",".","29","22","14",".",".",".",".",".","54"
"17820","Colorado Springs, CO","365","248","112","4","1",".","151","77","46",".",".","354",".","10","1"
"19740","Denver-Aurora-Lakewood, CO","365","103","224","36","2",".","161","101","61",".","66","245","5","44","5"
"20420","Durango, CO","365","222","133","9","1",".","183","80","48",".","5","354",".","2","4"
"22660","Fort Collins, CO","365","170","174","21",".",".","140","90","51",".",".","357",".","8","."
"24060","Glenwood Springs, CO","365","150","203","11","1",".","164","87","54",".",".","362",".",".","3"
"24300","Grand Junction, CO","365","227","132","6",".",".","120","74","47","2",".","306",".","32","25"
"24540","Greeley, CO","365","231","127","7",".",".","126","77","46","16",".","309",".","39","1"
"39380","Pueblo, CO","142","134","8",".",".",".","66","39","23.5",".",".",".",".","115","27"
"44460","Steamboat Springs, CO","351","331","20",".",".",".","73","37","16",".",".",".",".",".","351"
