"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14010","Bloomington, IL","365","248","116","1",".",".","108","64","44",".",".","162",".","203","."
"16580","Champaign-Urbana, IL","365","283","78","4",".",".","112","61","42",".",".","214",".","151","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","117","222","20","6",".","177","90","57",".","27","109","6","210","13"
"19340","Davenport-Moline-Rock Island, IA-IL","365","172","189","4",".",".","108","70","52",".","1","77",".","200","87"
"19500","Decatur, IL","365","172","179","14",".",".","126","80","51",".",".","91","103","171","."
"20820","Effingham, IL","245","214","30","1",".",".","112","51","39",".",".","245",".",".","."
"22800","Fort Madison-Keokuk, IA-IL-MO","121","99","22",".",".",".","76","56","34",".",".",".",".","121","."
"34500","Mount Vernon, IL","362","284","75","3",".",".","105","59","40",".",".","168",".","194","."
"36860","Ottawa-Peru, IL","362","360","2",".",".",".","62","6","1",".",".",".","362",".","."
"37140","Paducah, KY-IL","365","244","121",".",".",".","100","61","43",".","1","145",".","219","."
"37900","Peoria, IL","365","255","107","3",".",".","101","64","43",".",".","184",".","181","."
"39500","Quincy, IL-MO","245","228","17",".",".",".","87","49","35",".",".","245",".",".","."
"40420","Rockford, IL","362","316","43","2","1",".","151","54","34.5",".",".","345",".","17","."
"41180","St. Louis, MO-IL","365","157","189","17","2",".","182","87","54",".","9","127","5","214","10"
"44100","Springfield, IL","363","253","109","1",".",".","122","63","43",".",".","192",".","171","."
