"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13420","Bemidji, MN","88","82","6",".",".",".","64","45","17",".",".",".",".","88","."
"14660","Brainerd, MN","365","329","36",".",".",".","80","50","31",".",".","176",".","189","."
"20260","Duluth, MN-WI","365","295","70",".",".",".","87","56","38",".",".","159",".","197","9"
"22020","Fargo, ND-MN","365","323","41","1",".",".","113","53","34",".","13","216",".","113","23"
"29100","La Crosse-Onalaska, WI-MN","358","310","48",".",".",".","98","55","37",".",".","194",".","164","."
"32140","Marshall, MN","364","320","43","1",".",".","109","53","34",".",".","190",".","174","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","216","147","2",".",".","124","71","47",".","7","114","1","238","5"
"39860","Red Wing, MN","216","198","18",".",".",".","97","50","38",".",".","216",".",".","."
"40340","Rochester, MN","365","304","60","1",".",".","103","56","37",".",".","186","4","175","."
"41060","St. Cloud, MN","358","318","40",".",".",".","87","53","33",".",".","197",".","161","."
"49100","Winona, MN","356","292","63","1",".",".","110","57","30",".",".",".",".","356","."
