"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14660","Brainerd, MN","331","253","73","4","1",".","152","64","38",".",".","115",".","216","."
"20260","Duluth, MN-WI","365","260","99","6",".",".","133","69","41",".",".","183",".","180","2"
"22020","Fargo, ND-MN","362","321","40",".","1",".","154","51","34",".","18","271",".","51","22"
"29100","La Crosse-Onalaska, WI-MN","7","2","5",".",".",".","94","94","64",".",".",".",".","7","."
"32140","Marshall, MN","222","161","58","3",".",".","115","69","42",".",".","113",".","109","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","365","150","188","20","7",".","161","93","56",".","3","116","22","222","2"
"39860","Red Wing, MN","176","115","56","5",".",".","143","84","45.5",".",".","176",".",".","."
"40340","Rochester, MN","359","218","130","9","2",".","152","75","46",".",".","116",".","243","."
"41060","St. Cloud, MN","365","283","79","2","1",".","153","62","36","12",".","138",".","215","."
"49100","Winona, MN","119","92","24","2","1",".","152","63","27",".",".",".",".","119","."
