"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"12260","Augusta-Richmond County, GA-SC","365","210","152","2","1",".","151","69","46",".",".","155",".","210","."
"16700","Charleston-North Charleston, SC","365","246","119",".",".",".","85","59","44",".","2","109",".","253","1"
"16740","Charlotte-Concord-Gastonia, NC-SC","365","170","185","10",".",".","133","79","52",".","2","145","2","216","."
"17900","Columbia, SC","365","196","165","4",".",".","112","70","49",".","3","130","36","192","4"
"22500","Florence, SC","313","261","52",".",".",".","87","56","38",".",".","229",".","84","."
"23500","Gaffney, SC","352","339","13",".",".",".","67","45","33",".",".","352",".",".","."
"23860","Georgetown, SC","365","351","14",".",".",".","63","41","23",".",".",".",".",".","365"
"24860","Greenville-Anderson-Mauldin, SC","365","190","174","1",".",".","112","71","49",".","3","149",".","213","."
"24940","Greenwood, SC","292","275","17",".",".",".","84","47","34",".",".","292",".",".","."
"34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","147","143","4",".",".",".","55","37","22",".",".",".",".",".","147"
"42860","Seneca, SC","363","311","51","1",".",".","101","54","38",".",".","320","2","41","."
"43900","Spartanburg, SC","364","218","145","1",".",".","101","64","46",".",".","147",".","217","."
"47500","Walterboro, SC","347","327","20",".",".",".","80","48","35",".",".","347",".",".","."
