"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14260","Boise City, ID","365","200","154","11",".",".","134","77","49",".",".","147",".","206","12"
"17660","Coeur d'Alene, ID","331","272","49","5","4","1","204","60","25",".",".",".",".","331","."
"25200","Hailey, ID","363","327","33","3",".",".","143","48","13",".",".",".",".","363","."
"26820","Idaho Falls, ID","365","287","73","4","1",".","154","64","43",".",".","260",".","105","."
"27220","Jackson, WY-ID","365","286","78","1",".",".","106","61","44",".",".","339",".","25","1"
"30300","Lewiston, ID-WA","365","290","67","6","2",".","187","70","26",".",".",".",".","365","."
"30860","Logan, UT-ID","365","235","122","8",".",".","133","77","46",".",".","256",".","109","."
"34140","Moscow, ID","365","339","20","5","1",".","176","40","10",".",".",".",".","365","."
"38540","Pocatello, ID","365","305","56","2","2",".","174","57","30",".",".",".","143","168","54"
"41760","Sandpoint, ID","363","308","39","11","4","1","245","60","29",".",".",".",".","321","42"
"46300","Twin Falls, ID","365","319","41","3","2",".","151","55","29",".",".",".",".","365","."
