"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"11620","Ardmore, OK","365","253","103","9",".",".","129","74","43",".",".","188",".","177","."
"12780","Bartlesville, OK","8","5","3",".",".",".","60","60","40",".",".","2",".","6","."
"20460","Durant, OK","301","257","41","3",".",".","119","58","38",".",".","301",".",".","."
"21420","Enid, OK","357","349","8",".",".",".","70","19","0",".",".",".","357",".","."
"22900","Fort Smith, AR-OK","363","308","55",".",".",".","90","54","35",".","5","198",".","160","."
"30020","Lawton, OK","365","275","86","4",".",".","122","67","40",".",".","292",".","73","."
"32540","McAlester, OK","363","289","73","1",".",".","108","66","40",".",".","214",".","149","."
"33060","Miami, OK","365","252","112","1",".",".","107","62","44",".",".","128",".","235","2"
"34780","Muskogee, OK","365","332","30","2","1",".","196","47","19",".",".",".","32",".","333"
"36420","Oklahoma City, OK","365","212","141","12",".",".","150","77","47",".","5","174",".","182","4"
"38620","Ponca City, OK","365","275","88","2",".",".","114","60","41",".",".","118","8","239","."
"46140","Tulsa, OK","365","184","170","10","1",".","192","80","50",".",".","154",".","210","1"
"48220","Weatherford, OK","364","355","8","1",".",".","104","31","16",".",".",".",".",".","364"
