"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","365","211","146","8",".",".","123","75","48",".","8","153","23","180","1"
"11020","Altoona, PA","365","225","138","2",".",".","108","64","45",".",".","134","11","219","1"
"16540","Chambersburg-Waynesboro, PA","337","311","26",".",".",".","87","49","38",".",".","337",".",".","."
"20180","DuBois, PA","263","250","13",".",".",".","93","46","32",".",".","263",".",".","."
"20700","East Stroudsburg, PA","364","273","91",".",".",".","77","59","40",".",".","208",".","156","."
"21500","Erie, PA","359","226","132","1",".",".","101","63","45","1","1","145",".","211","1"
"23900","Gettysburg, PA","365","272","91","2",".",".","102","63","42","1","9","239",".","116","."
"25420","Harrisburg-Carlisle, PA","365","175","186","4",".",".","128","75","51",".",".","114",".","251","."
"26860","Indiana, PA","365","306","54","5",".",".","119","61","41",".",".","306","59",".","."
"27780","Johnstown, PA","365","218","145","2",".",".","108","68","45",".","5","113","21","225","1"
"29540","Lancaster, PA","365","125","225","14","1",".","154","83","56",".",".","67",".","298","."
"30140","Lebanon, PA","365","193","164","8",".",".","121","76","48",".",".","152",".","213","."
"35260","New Castle, PA","365","331","32","2",".",".","119","50","35",".",".","322","12",".","31"
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","131","217","15","2",".","187","84","56",".","59","120","1","185","."
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","365","84","260","18","3",".","172","93","59",".","2","96","1","266","."
"38300","Pittsburgh, PA","365","106","237","21","1",".","155","91","58",".",".","67","33","265","."
"39740","Reading, PA","365","212","145","8",".",".","127","74","46",".","2","176",".","187","."
"41260","St. Marys, PA","364","343","20","1",".",".","115","48","36",".",".","364",".",".","."
"42380","Sayre, PA","365","365",".",".",".",".","50","41","30",".","1","364",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","365","260","105",".",".",".","100","61","44",".","3","174",".","188","."
"43740","Somerset, PA","362","346","16",".",".",".","97","47","36",".",".","362",".",".","."
"44300","State College, PA","365","261","104",".",".",".","90","62","43",".","1","183",".","181","."
"47620","Warren, PA","365","295","52","17","1",".","156","74","16",".",".",".","365",".","."
"48700","Williamsport, PA","365","344","21",".",".",".","93","47","35",".",".","364",".",".","1"
"49620","York-Hanover, PA","365","232","132","1",".",".","108","68","46",".","7","163","1","194","."
"49660","Youngstown-Warren-Boardman, OH-PA","365","161","198","6",".",".","126","71","52",".",".","90","10","265","."
