"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10900","Allentown-Bethlehem-Easton, PA-NJ","366","164","184","17","1",".","151","84","53",".","4","119","8","234","1"
"11020","Altoona, PA","365","206","145","12","2",".","161","76","46",".",".","150","8","205","2"
"16540","Chambersburg-Waynesboro, PA","273","213","59","1",".",".","115","67","40",".",".","273",".",".","."
"20180","DuBois, PA","342","290","46","5","1",".","164","61","35",".",".","342",".",".","."
"20700","East Stroudsburg, PA","365","274","89","2",".",".","108","63","39",".",".","229",".","136","."
"21500","Erie, PA","366","216","131","16","3",".","185","80","47",".",".","181",".","185","."
"23900","Gettysburg, PA","365","213","141","11",".",".","146","80","46","1","1","192",".","171","."
"25420","Harrisburg-Carlisle, PA","366","171","182","13",".",".","129","85","52",".",".","144",".","222","."
"26860","Indiana, PA","366","262","85","17","2",".","156","82","41",".",".","293","73",".","."
"27780","Johnstown, PA","366","202","157","6","1",".","159","74","47",".","3","126","18","213","6"
"29540","Lancaster, PA","366","153","193","19","1",".","179","85","55",".","3","134",".","229","."
"30140","Lebanon, PA","366","173","181","12",".",".","129","85","51",".",".","140",".","226","."
"35260","New Castle, PA","366","305","51","9","1",".","154","71","34","2",".","306","8",".","50"
"35620","New York-Newark-Jersey City, NY-NJ-PA","366","116","211","33","6",".","174","101","58",".","31","139","3","191","2"
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","366","93","230","34","9",".","179","105","60",".","3","136","1","224","2"
"38300","Pittsburgh, PA","366","77","222","58","9",".","200","118","64",".","2","94","57","212","1"
"39740","Reading, PA","366","178","175","13",".",".","147","83","52",".","1","161",".","204","."
"41260","St. Marys, PA","362","303","54","4","1",".","156","58","37",".",".","362",".",".","."
"42540","Scranton--Wilkes-Barre--Hazleton, PA","366","261","101","4",".",".","136","65","41",".","8","218",".","139","1"
"43740","Somerset, PA","318","273","43","2",".",".","140","58","36",".",".","318",".",".","."
"44300","State College, PA","366","204","153","8","1",".","154","74","48",".",".","179",".","187","."
"47620","Warren, PA","315","266","43","6",".",".","128","67","10",".",".",".","315",".","."
"48700","Williamsport, PA","348","302","42","4",".",".","108","58","33",".",".","342",".",".","6"
"49620","York-Hanover, PA","366","181","171","13","1",".","166","80","52",".","5","171","2","188","."
"49660","Youngstown-Warren-Boardman, OH-PA","366","144","197","20","5",".","187","90","55",".",".","137","10","218","1"
