"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","120","117","3",".",".",".","54","34","20",".",".",".",".","120","."
"17860","Columbia, MO","245","239","6",".",".",".","71","46","38",".",".","245",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","365","267","98",".",".",".","96","59","44",".",".","172",".","193","."
"22800","Fort Madison-Keokuk, IA-IL-MO","120","101","19",".",".",".","70","57.5","29",".",".",".",".","120","."
"27620","Jefferson City, MO","245","238","7",".",".",".","71","47","39",".",".","245",".",".","."
"27900","Joplin, MO","365","324","40","1",".",".","108","51","37",".",".","218",".",".","147"
"28140","Kansas City, MO-KS","365","210","154","1",".",".","137","71","47",".","8","169",".","174","14"
"39500","Quincy, IL-MO","241","208","33",".",".",".","93","54","41",".",".","241",".",".","."
"41140","St. Joseph, MO-KS","365","283","82",".",".",".","82","58","43",".",".","161",".","178","26"
"41180","St. Louis, MO-IL","365","134","221","8","2",".","156","80","54",".","4","127","6","216","12"
"44180","Springfield, MO","365","322","43",".",".",".","77","51","39",".",".","191",".","160","14"
