"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13220","Beckley, WV","115","65","49","1",".",".","122","78","47",".",".",".",".","115","."
"16620","Charleston, WV","365","107","218","38","2",".","164","103","61",".",".","85","31","249","."
"17220","Clarksburg, WV","121","56","64","1",".",".","108","77","52",".",".",".",".","121","."
"21900","Fairmont, WV","118","48","68","2",".",".","111","80","54.5",".",".",".",".","118","."
"25180","Hagerstown-Martinsburg, MD-WV","266","124","115","26","1",".","156","101","51",".",".","182",".","84","."
"26580","Huntington-Ashland, WV-KY-OH","365","118","190","49","8",".","172","112","60",".","3","139","54","166","3"
"34060","Morgantown, WV","365","221","104","36","4",".","200","101","44",".",".","128","156","81","."
"37620","Parkersburg-Vienna, WV","365","176","144","42","3",".","161","105","51",".",".","135","176","54","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","365","135","164","49","16","1","205","126","59",".","46","166","13","139","1"
"48260","Weirton-Steubenville, WV-OH","365","48","155","152","10",".","197","128","91","1",".","35","296","31","2"
"48540","Wheeling, WV-OH","365","88","212","65",".",".","146","110","67",".",".","78","151","136","."
"49020","Winchester, VA-WV","246","162","77","7",".",".","140","80","44",".",".","208",".","16","22"
