"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10500","Albany, GA","357","293","63","1",".",".","137","57","30",".",".",".",".","357","."
"11140","Americus, GA","241","219","22",".",".",".","80","50","34",".",".","241",".",".","."
"12020","Athens-Clarke County, GA","332","262","68","2",".",".","105","58","39",".",".","140",".","192","."
"12060","Atlanta-Sandy Springs-Roswell, GA","365","211","144","10",".",".","133","77","47",".","9","157",".","199","."
"12260","Augusta-Richmond County, GA-SC","365","252","107","6",".",".","150","62","41",".",".","157","23","185","."
"15260","Brunswick, GA","272","255","17",".",".",".","74","46","34",".",".","221",".","51","."
"16860","Chattanooga, TN-GA","365","252","112","1",".",".","101","62","44",".",".","155",".","210","."
"17980","Columbus, GA-AL","365","271","94",".",".",".","99","61","40",".",".","118",".","247","."
"19140","Dalton, GA","271","241","30",".",".",".","100","51","37",".",".","220",".","51","."
"20060","Douglas, GA","116","112","4",".",".",".","65","37","22",".",".",".",".","116","."
"23580","Gainesville, GA","322","282","40",".",".",".","68","52","30",".",".",".",".","322","."
"31420","Macon, GA","365","311","53","1",".",".","106","56","35",".",".","150","3","212","."
"40660","Rome, GA","364","257","107",".",".",".","80","59","38",".",".",".","32","332","."
"42340","Savannah, GA","365","305","60",".",".",".","82","54","37",".",".","94","37","234","."
"44900","Summerville, GA","245","224","21",".",".",".","87","50","35",".",".","245",".",".","."
"46660","Valdosta, GA","315","264","51",".",".",".","93","54","37",".",".",".",".","315","."
"47580","Warner Robins, GA","322","259","61","2",".",".","108","58","34",".",".",".",".","322","."
