"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10300","Adrian, MI","345","243","99","3",".",".","129","65","42",".",".","131",".","214","."
"11460","Ann Arbor, MI","365","249","112","4",".",".","126","67","43",".",".","169",".","196","."
"13020","Bay City, MI","348","277","71",".",".",".","96","55","34",".",".",".",".","348","."
"15620","Cadillac, MI","365","320","45",".",".",".","100","52","38",".",".","268",".","97","."
"19820","Detroit-Warren-Dearborn, MI","365","127","219","19",".",".","147","88","57",".","4","61","67","205","28"
"22420","Flint, MI","341","247","91","3",".",".","105","62","40",".",".","115",".","226","."
"24340","Grand Rapids-Wyoming, MI","365","250","110","5",".",".","121","67","42","1",".","163",".","201","."
"26090","Holland, MI","240","178","55","6","1",".","151","79","42",".",".","171",".","69","."
"26340","Houghton, MI","115","112","3",".",".",".","61","37","11",".",".",".",".","115","."
"28020","Kalamazoo-Portage, MI","363","256","105","2",".",".","108","64","42",".",".","119",".","244","."
"29620","Lansing-East Lansing, MI","365","265","99","1",".",".","112","63","40",".","5","176",".","184","."
"31220","Ludington, MI","183","156","25","2",".",".","115","64","39",".",".","183",".",".","."
"33780","Monroe, MI","363","337","26",".",".",".","94","45","6",".",".",".","249","114","."
"34740","Muskegon, MI","183","147","30","6",".",".","129","74","41",".",".","183",".",".","."
"35660","Niles-Benton Harbor, MI","239","172","62","5",".",".","133","74","43",".",".","172",".","67","."
"42300","Sault Ste. Marie, MI","324","289","35",".",".",".","77","51","31",".",".","131",".","193","."
"43780","South Bend-Mishawaka, IN-MI","365","218","143","4",".",".","129","74","46",".","15","133",".","217","."
"45900","Traverse City, MI","175","150","22","3",".",".","105","61","39",".",".","175",".",".","."
