"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","366","310","53","3",".",".","119","58","37",".",".","279",".","87","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","366","281","79","6",".",".","136","61","42",".","16","200","3","147","."
"18500","Corning, NY","364","336","26","2",".",".","122","49","36","4",".","304","1","55","."
"27060","Ithaca, NY","361","331","28","2",".",".","122","48","36",".",".","361",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","366","324","39","3",".",".","140","54","37",".",".","352","3","11","."
"31660","Malone, NY","366","365","1",".",".",".","51","36","20",".","142","198","26",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","366","155","181","28","2",".","161","97","53",".","37","159",".","169","1"
"40380","Rochester, NY","366","305","59","2",".",".","136","58","38",".","1","242","3","120","."
"45060","Syracuse, NY","366","334","30","2",".",".","122","50","35",".",".","324",".","42","."
"46540","Utica-Rome, NY","366","338","24","4",".",".","108","48","34",".",".","268",".","98","."
"48060","Watertown-Fort Drum, NY","332","307","23","2",".",".","122","48","34",".",".","332",".",".","."
