"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"13420","Bemidji, MN","358","344","14",".",".",".","71","33","18",".",".",".",".","358","."
"14660","Brainerd, MN","357","334","23",".",".",".","84","45","29",".",".","152",".","205","."
"20260","Duluth, MN-WI","366","340","25","1",".",".","128","45","33",".",".","280",".","78","8"
"22020","Fargo, ND-MN","366","324","42",".",".",".","86","52","34",".","1","207",".","138","20"
"29100","La Crosse-Onalaska, WI-MN","355","317","38",".",".",".","87","52","32",".",".","169",".","186","."
"32140","Marshall, MN","356","336","19","1",".",".","110","46","30",".",".","194",".","162","."
"33460","Minneapolis-St. Paul-Bloomington, MN-WI","366","217","144","4","1",".","151","69","46",".","6","91","1","127","141"
"39860","Red Wing, MN","214","202","12",".",".",".","87","47","34",".",".","214",".",".","."
"40340","Rochester, MN","366","329","36","1",".",".","104","51","33",".",".","184","1","181","."
"41060","St. Cloud, MN","366","338","28",".",".",".","97","48","30",".",".","195",".","171","."
"49100","Winona, MN","117","114","3",".",".",".","68","35","15",".",".",".",".","117","."
