"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"17380","Cleveland, MS","365","209","150","6",".",".","147","74","48",".",".","120",".","245","."
"24980","Grenada, MS","119","82","37",".",".",".","75","57","39",".",".",".",".","119","."
"25060","Gulfport-Biloxi-Pascagoula, MS","364","201","150","13",".",".","140","75","48",".","3","134","6","221","."
"25620","Hattiesburg, MS","115","64","51",".",".",".","76","64","48",".",".",".",".","115","."
"27140","Jackson, MS","362","216","145","1",".",".","108","64","46",".",".","97","1","264","."
"29860","Laurel, MS","121","52","69",".",".",".","88","66","52",".",".",".",".","121","."
"32820","Memphis, TN-MS-AR","365","140","201","22","2",".","164","90","55",".","11","131",".","223","."
"32940","Meridian, MS","365","211","152","2",".",".","108","64","47",".",".","67",".","298","."
"35020","Natchez, MS-LA","283","213","69","1",".",".","119","63","40",".",".","194",".","89","."
"46180","Tupelo, MS","365","207","156","2",".",".","105","67","47",".",".","103",".","262","."
