"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14010","Bloomington, IL","365","293","70","2",".",".","112","63","40",".",".","309",".","56","."
"16060","Carbondale-Marion, IL","44","44",".",".",".",".","46","30","20",".",".",".",".",".","44"
"16580","Champaign-Urbana, IL","352","308","44",".",".",".","87","54","34",".",".","278",".","74","."
"16980","Chicago-Naperville-Elgin, IL-IN-WI","365","38","284","41","2",".","159","105","71",".","16","76","38","230","5"
"19340","Davenport-Moline-Rock Island, IA-IL","365","137","222","6",".",".","117","81","56",".",".","76",".","209","80"
"19500","Decatur, IL","365","209","156",".",".",".","99","71","47",".",".","181","16","168","."
"20820","Effingham, IL","195","157","32","6",".",".","105","74","44",".",".","195",".",".","."
"22800","Fort Madison-Keokuk, IA-IL-MO","115","68","45","2",".",".","115","67","43",".",".",".",".","115","."
"34500","Mount Vernon, IL","249","159","79","11",".",".","119","87","46",".",".","217",".","32","."
"36860","Ottawa-Peru, IL","365","284","81",".",".",".","93","58","35",".",".",".",".","261","104"
"37140","Paducah, KY-IL","365","226","132","7",".",".","122","80","46",".","14","198","11","142","."
"37900","Peoria, IL","365","142","183","34","6",".","200","105","56",".",".","98","75","192","."
"39500","Quincy, IL-MO","353","310","42","1",".",".","122","54","37",".",".","320",".","33","."
"40420","Rockford, IL","365","322","41","2",".",".","117","53","36","4",".","310",".","51","."
"41180","St. Louis, MO-IL","365","43","219","91","12",".","195","128","74",".",".","77","120","146","22"
"44100","Springfield, IL","365","290","72","3",".",".","119","61","38","29",".","246","16","74","."
