"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"16620","Charleston, WV","365","303","61","1",".",".","105","55","39","2",".","160","1","202","."
"17220","Clarksburg, WV","117","104","13",".",".",".","61","52","27",".",".",".",".","117","."
"19060","Cumberland, MD-WV","365","261","59","33","12",".","200","104","17",".",".",".","365",".","."
"21900","Fairmont, WV","117","105","12",".",".",".","63","51","28",".",".",".",".","117","."
"25180","Hagerstown-Martinsburg, MD-WV","359","285","74",".",".",".","93","61","39",".",".","195",".","164","."
"26580","Huntington-Ashland, WV-KY-OH","365","291","72","2",".",".","119","58","40",".","1","158","2","204","."
"34060","Morgantown, WV","341","311","30",".",".",".","93","49","34",".",".","223","66","52","."
"37620","Parkersburg-Vienna, WV","363","341","22",".",".",".","77","47","33",".",".","217","80","66","."
"38580","Point Pleasant, WV-OH","365","347","16","2",".",".","124","37","7",".",".",".","365",".","."
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","365","194","161","9","1",".","166","80","49",".","9","163",".","193","."
"48260","Weirton-Steubenville, WV-OH","365","207","153","5",".",".","110","68","48",".",".","86","31","242","6"
"48540","Wheeling, WV-OH","365","271","93","1",".",".","105","64","41","1","41","187",".","135","1"
"49020","Winchester, VA-WV","352","309","43",".",".",".","85","53","35",".",".","193",".","159","."
