"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","118","100","18",".",".",".","77","55","31",".",".",".",".","118","."
"17860","Columbia, MO","60","40","20",".",".",".","73","60.5","41.5",".",".",".",".","60","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","89","88","1",".",".",".","54","42","30",".",".","89",".",".","."
"22800","Fort Madison-Keokuk, IA-IL-MO","116","116",".",".",".",".","50","34","20",".",".",".",".",".","116"
"27900","Joplin, MO","351","304","45","2",".",".","120","54","23",".",".",".",".",".","351"
"28140","Kansas City, MO-KS","365","88","194","69","13","1","201","122","65",".","10","124","85","143","3"
"39500","Quincy, IL-MO","362","291","67","4",".",".","119","67","37",".",".","307","19","36","."
"41140","St. Joseph, MO-KS","163","90","73",".",".",".","83","66","45",".",".",".",".","153","10"
"41180","St. Louis, MO-IL","365","18","182","125","40",".","200","154","96",".","28","61","156","72","48"
"44180","Springfield, MO","365","182","159","23","1",".","151","93","51","2","55","140","124","44","."
