"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10780","Alexandria, LA","262","184","74","4",".",".","119","74","43",".",".","185",".","77","."
"12940","Baton Rouge, LA","365","70","178","95","21","1","201","136","71",".","6","139","95","123","2"
"19760","DeRidder, LA","364","299","59","6",".",".","122","64","39.5",".",".","364",".",".","."
"25220","Hammond, LA","116","56","58","2",".",".","119","78","51.5",".",".",".",".","116","."
"26380","Houma-Thibodaux, LA","362","193","145","23","1",".","154","93","49",".",".","168",".","194","."
"29180","Lafayette, LA","308","192","98","16","2",".","159","93","44",".",".","237",".","71","."
"29340","Lake Charles, LA","348","155","168","22","3",".","164","91","53",".","4","140","16","188","."
"33740","Monroe, LA","364","230","106","27","1",".","154","97","44",".",".","293","5","66","."
"34020","Morgan City, LA","358","270","70","18",".",".","136","87","39",".",".","358",".",".","."
"35020","Natchez, MS-LA","284","162","112","10",".",".","126","90","48",".",".","201",".","83","."
"35380","New Orleans-Metairie, LA","365","118","204","40","3",".","159","103","59","1","7","149","26","182","."
"43340","Shreveport-Bossier City, LA","365","181","157","25","2",".","161","93","51",".",".","189","1","175","."
