"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14700","Branson, MO","265","196","64","5",".",".","122","71","42",".",".","204",".","61","."
"17860","Columbia, MO","212","138","61","13",".",".","150","93","45",".",".","212",".",".","."
"22220","Fayetteville-Springdale-Rogers, AR-MO","366","261","88","16","1",".","151","80","42.5",".",".","332",".","34","."
"22800","Fort Madison-Keokuk, IA-IL-MO","111","72","39",".",".",".","81","67","40",".",".",".",".","111","."
"27620","Jefferson City, MO","214","139","64","11",".",".","143","87","44.5",".",".","214",".",".","."
"27900","Joplin, MO","327","221","82","22","2",".","154","93","41",".",".","199",".",".","128"
"28140","Kansas City, MO-KS","366","76","203","74","13",".","180","124","66",".","4","127","77","154","4"
"39500","Quincy, IL-MO","364","322","37","4","1",".","151","54","35",".",".","364",".",".","."
"41140","St. Joseph, MO-KS","363","192","154","16","1",".","151","79","49",".",".","158",".","191","14"
"41180","St. Louis, MO-IL","366","66","190","81","27","2","257","140","69.5",".","3","101","76","152","34"
"44180","Springfield, MO","366","190","156","20",".",".","150","87","50",".",".","158","43","165","."
