"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","295","70",".",".",".","97","58","39",".",".","267",".","98","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","258","103","4",".",".","122","63","43",".","13","186",".","166","."
"18500","Corning, NY","365","343","22",".",".",".","84","47","31","27",".","291","2","45","."
"27060","Ithaca, NY","351","327","24",".",".",".","93","48","35",".",".","351",".",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","358","321","36","1",".",".","119","51","36",".",".","324","12","22","."
"31660","Malone, NY","365","357","7","1",".",".","129","43","22",".","131","193","41",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","151","193","18","3",".","159","90","54",".","41","132",".","192","."
"40380","Rochester, NY","365","296","69",".",".",".","93","58","38",".",".","249",".","116","."
"45060","Syracuse, NY","365","338","27",".",".",".","93","48","34",".",".","340",".","25","."
"46540","Utica-Rome, NY","365","310","55",".",".",".","93","55","37",".",".","250","1","114","."
"48060","Watertown-Fort Drum, NY","361","339","22",".",".",".","93","47","34",".",".","361",".",".","."
