"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"14540","Bowling Green, KY","365","241","117","7",".",".","136","79","43",".","11","267","2","85","."
"17140","Cincinnati, OH-KY-IN","365","137","171","48","9",".","182","112","61",".","31","138","125","71","."
"17300","Clarksville, TN-KY","365","186","147","29","3",".","200","97","50",".",".","238","38","89","."
"21060","Elizabethtown-Fort Knox, KY","287","171","104","12",".",".","136","84","46",".",".","196",".","89","2"
"21780","Evansville, IN-KY","365","79","191","78","17",".","200","122","70",".",".","73","170","122","."
"23180","Frankfort, KY","118","68","49","1",".",".","105","71","44.5",".",".",".",".","118","."
"26580","Huntington-Ashland, WV-KY-OH","365","160","171","30","4",".","171","94","53",".","9","157","124","74","1"
"30460","Lexington-Fayette, KY","365","236","119","10",".",".","126","77","44",".","62","164","34","105","."
"30940","London, KY","12","8","4",".",".",".","71","65","35",".",".",".",".","12","."
"31140","Louisville/Jefferson County, KY-IN","365","79","206","70","10",".","200","119","66",".","3","88","121","153","."
"33180","Middlesborough, KY","267","183","83","1",".",".","101","71","45",".",".","214",".","52","1"
"36980","Owensboro, KY","365","221","127","16","1",".","161","84","44",".","26","187","84","68","."
"37140","Paducah, KY-IL","365","222","133","10",".",".","147","77","44",".","53","176","54","82","."
"40080","Richmond-Berea, KY","125","76","49",".",".",".","94","70","44",".",".",".",".","118","7"
"43700","Somerset, KY","254","206","48",".",".",".","87","64","40",".",".","245",".",".","9"
