"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10500","Albany, GA","261","105","154","2",".",".","121","72","53",".",".",".",".","256","5"
"11140","Americus, GA","228","180","46","2",".",".","105","77","40",".",".","228",".",".","."
"12020","Athens-Clarke County, GA","362","192","158","12",".",".","140","80","48",".",".","132",".","230","."
"12060","Atlanta-Sandy Springs-Roswell, GA","366","73","239","40","13","1","203","112","63",".","5","124","28","209","."
"12260","Augusta-Richmond County, GA-SC","366","160","187","18","1",".","159","87","53.5",".",".","168",".","198","."
"15260","Brunswick, GA","364","311","51","2",".",".","101","54","33",".",".","200","91","64","9"
"16860","Chattanooga, TN-GA","366","122","227","16","1",".","182","86","56",".",".","100",".","266","."
"17980","Columbus, GA-AL","366","151","205","10",".",".","129","79","54",".",".","71","4","291","."
"19140","Dalton, GA","282","176","97","9",".",".","133","84","46",".",".","220",".","62","."
"20060","Douglas, GA","53","39","14",".",".",".","80","61","35",".",".",".",".","53","."
"23580","Gainesville, GA","347","125","220","2",".",".","128","77","55",".",".",".",".","347","."
"31420","Macon, GA","365","155","193","16","1",".","151","87","54",".",".","96","8","261","."
"40660","Rome, GA","365","155","204","6",".",".","114","79","54",".",".",".","35","330","."
"42340","Savannah, GA","366","184","178","4",".",".","136","75","50",".",".","70","70","225","1"
"44900","Summerville, GA","260","201","58","1",".",".","101","69","42",".",".","239",".",".","21"
"46660","Valdosta, GA","339","121","216","2",".",".","117","70","55",".",".",".",".","339","."
"47580","Warner Robins, GA","341","145","193","3",".",".","117","70","53",".",".",".",".","341","."
