"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10300","Adrian, MI","243","142","76","21","4",".","187","101","48",".",".","172",".","71","."
"11460","Ann Arbor, MI","364","266","76","20","2",".","164","87","40",".",".","322",".","42","."
"13020","Bay City, MI","119","97","22",".",".",".","85","56","27",".",".",".",".","119","."
"15620","Cadillac, MI","366","292","56","18",".",".","147","71","38",".",".","346",".","20","."
"19820","Detroit-Warren-Dearborn, MI","366","122","199","40","4","1","208","106","59",".","10","91","90","134","41"
"22420","Flint, MI","242","169","52","18","3",".","172","90","43.5",".",".","177",".","65","."
"24340","Grand Rapids-Wyoming, MI","366","235","107","22","2",".","161","87","44",".",".","210",".","156","."
"26090","Holland, MI","240","150","54","25","11",".","195","122","44",".",".","175",".","65","."
"26340","Houghton, MI","121","120","1",".",".",".","51","33","11",".",".",".",".","121","."
"28020","Kalamazoo-Portage, MI","243","150","73","18","2",".","192","97","45",".",".","172",".","71","."
"29620","Lansing-East Lansing, MI","361","277","70","12","2",".","166","84","37",".","23","292","1","45","."
"31220","Ludington, MI","182","131","29","19","3",".","156","105","42",".",".","182",".",".","."
"33780","Monroe, MI","124","87","36","1",".",".","105","60","40.5",".",".",".",".","124","."
"34740","Muskegon, MI","242","165","42","26","9",".","195","115","43",".",".","176",".","66","."
"35660","Niles-Benton Harbor, MI","244","157","57","26","3","1","208","112","44",".",".","176",".","68","."
"42300","Sault Ste. Marie, MI","270","218","43","9",".",".","147","61","35",".",".","151",".","119","."
"43780","South Bend-Mishawaka, IN-MI","366","170","169","24","1","2","213","93","52",".","12","115",".","239","."
"45900","Traverse City, MI","182","132","28","22",".",".","147","105","42.5",".",".","182",".",".","."
