"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10780","Alexandria, LA","283","95","187","1",".",".","102","70","55",".",".",".",".","283","."
"12940","Baton Rouge, LA","365","117","208","34","6",".","192","101","57",".","4","130","5","226","."
"25220","Hammond, LA","121","89","32",".",".",".","86","56","35",".",".",".",".","121","."
"26380","Houma-Thibodaux, LA","365","286","73","6",".",".","133","67","40",".",".","241",".","124","."
"29180","Lafayette, LA","365","202","158","5",".",".","133","71","47",".",".","142",".","222","1"
"29340","Lake Charles, LA","365","243","113","9",".",".","133","76","44",".","1","194","16","154","."
"33740","Monroe, LA","365","219","146",".",".",".","100","64","46",".",".","120",".","245","."
"35020","Natchez, MS-LA","174","139","34","1",".",".","101","67","40.5",".",".","174",".",".","."
"35380","New Orleans-Metairie, LA","365","100","166","70","29",".","200","143","62",".","1","124","111","129","."
"43340","Shreveport-Bossier City, LA","365","208","125","28","4",".","159","93","48",".",".","224",".","140","1"
