"CBSA Code","CBSA","# Days with AQI","Good","Moderate","Unhealthy for Sensitive Groups","Unhealthy","Very Unhealthy","AQI Maximum","AQI 90th Percentile","AQI Median","# Days CO","# Days NO2","# Days O3","# Days SO2","# Days PM2.5","# Days PM10"
"10580","Albany-Schenectady-Troy, NY","365","322","43",".",".",".","92","53","37",".",".","249",".","116","."
"15380","Buffalo-Cheektowaga-Niagara Falls, NY","365","308","57",".",".",".","93","54","39",".","20","238",".","107","."
"18500","Corning, NY","365","349","16",".",".",".","65","47","35",".",".","289",".","76","."
"27060","Ithaca, NY","365","358","7",".",".",".","61","45","34",".",".","353","12",".","."
"27460","Jamestown-Dunkirk-Fredonia, NY","365","337","27","1",".",".","105","49","37",".",".","317","22","26","."
"31660","Malone, NY","356","356",".",".",".",".","1","0","0",".",".",".","356",".","."
"35620","New York-Newark-Jersey City, NY-NJ-PA","365","169","180","16",".",".","150","87","51",".","59","136",".","170","."
"36300","Ogdensburg-Massena, NY","365","279","76","10",".",".","105","80","17",".",".",".","365",".","."
"40380","Rochester, NY","365","317","48",".",".",".","90","53","37",".","3","241",".","121","."
"42900","Seneca Falls, NY","360","360",".",".",".",".","6","1","0",".",".",".","360",".","."
"45060","Syracuse, NY","365","337","28",".",".",".","77","49","37",".",".","294",".","71","."
"46540","Utica-Rome, NY","359","349","10",".",".",".","60","39","27",".",".","166","1","192","."
"48060","Watertown-Fort Drum, NY","205","198","7",".",".",".","64","46","35",".",".","205",".",".","."
